,level_0,index,Unnamed: 0,latitude,longitude
371,371,800,800,40 ,-4
372,372,803,803,41.397742 ,2.200686
373,373,806,806,-15.244396 ,-40.24283
374,374,809,809,40 ,-4
375,375,812,812,41.396109 ,2.15224
376,376,813,813,34.51147 ,-110.079608
377,377,817,817,45.786731 ,4.813551
378,378,818,818,40 ,-4
379,379,819,819,-37.7 ,145.18333
380,380,821,821,32 ,-6
381,381,822,822,5.26176 ,-0.75897
382,382,826,826,46.768653 ,17.655604
383,383,828,828,43.045331 ,-9.246803
384,384,830,830,51.478049 ,-0.607207
385,385,832,832,-37.786167 ,144.8908
386,386,833,833,44.843169 ,-93.440391
387,387,835,835,44.396444 ,-71.4396
388,388,838,838,41.382788 ,2.142822
389,389,840,840,43.597919 ,1.395703
390,390,845,845,40 ,-4
391,391,846,846,31.205963 ,16.583621
392,392,847,847,50.881401 ,4.28982
393,393,853,853,-20.463137 ,-41.414873
394,394,854,854,9.427095 ,49.002487
395,395,858,858,37.598532 ,-93.431586
396,396,859,859,41.395983 ,2.196867
397,397,861,861,-9.42547 ,147.111654
398,398,863,863,38.09032 ,-92.29267
399,399,864,864,31.31517 ,-85.85522
400,400,866,866,40.883642 ,0.804529
401,401,870,870,40 ,-4
402,402,874,874,51.068049 ,13.779595
403,403,876,876,45.14914 ,11.82057
404,404,878,878,48.16667 ,15.08333
405,405,880,880,6.996299 ,-9.471709
406,406,886,886,48.849147 ,2.352669
407,407,889,889,8.5 ,-11.5
408,408,891,891,36.983414 ,-122.056168
409,409,892,892,47.269234 ,11.182966
410,410,894,894,50.857585 ,5.809624
411,411,896,896,49.711287 ,-54.059949
412,412,897,897,46.946512 ,7.434997
413,413,899,899,38.46806 ,106.27306
414,414,900,900,41.36169 ,-83.62299
415,415,901,901,25 ,45
416,416,903,903,38.46806 ,106.27306
417,417,906,906,4.25 ,-74.18333
418,418,913,913,41.689785 ,-73.022303
419,419,914,914,43.570125 ,17.874871
420,420,916,916,36.223189 ,43.992625
421,421,918,918,53.566578 ,9.965491
422,422,920,920,48.315259 ,14.305121
423,423,922,922,38.46806 ,106.27306
424,424,924,924,8.616696 ,-13.198092
425,425,927,927,49.170979 ,-66.334046
426,426,928,928,44.375875 ,7.522388
427,427,929,929,-22.47 ,-43.82556
428,428,930,930,51.315348 ,9.539097
429,429,931,931,52.275113 ,-1.547099
430,430,932,932,9.598 ,138.1665
431,431,934,934,44.632531 ,-93.371892
432,432,935,935,19.426399 ,-99.170338
433,433,936,936,50.451827 ,30.525852
434,434,942,942,-26.891587 ,-49.085871
435,435,945,945,48.110578 ,11.450668
436,436,946,946,41.135892 ,0.651719
437,437,947,947,42.392616 ,-71.259491
438,438,949,949,40.107509 ,-89.376854
439,439,951,951,47.451068 ,8.565125
440,440,953,953,51.465532 ,-0.213083
441,441,955,955,-22.854586 ,-47.049094
442,442,959,959,50.969546 ,-0.883874
443,443,961,961,55.763682 ,37.642162
444,444,963,963,-34.623945 ,-58.427
445,445,964,964,42.242865 ,-83.744346
446,446,967,967,55.857808 ,48.819654
447,447,970,970,49.51281 ,5.935415
448,448,972,972,48.829077 ,2.237703
449,449,974,974,52.504678 ,13.449021
450,450,975,975,-11.924823 ,-77.083473
451,451,977,977,38.750319 ,-91.966016
452,452,980,980,38.46806 ,106.27306
453,453,981,981,47.390891 ,8.055779
454,454,984,984,50.985836 ,-0.273958
455,455,986,986,40.62976 ,-91.31515
456,456,987,987,37.230614 ,-94.831904
457,457,988,988,48.841691 ,2.242722
458,458,989,989,49.964436 ,11.603404
459,459,992,992,47.796439 ,9.624863
460,460,995,995,48.034551 ,11.587031
461,461,997,997,48.864212 ,2.360936
462,462,1001,1001,26.493888 ,127.865372
463,463,1002,1002,47.23333 ,22.65
464,464,1006,1006,46.379475 ,11.106842
465,465,1007,1007,52.25 ,5.75
466,466,1008,1008,48.355657 ,9.915378
467,467,1010,1010,38.46806 ,106.27306
468,468,1013,1013,40 ,-4
469,469,1016,1016,36.704301 ,-80.574791
470,470,1019,1019,49.459294 ,9.889831
471,471,1021,1021,50.459621 ,3.929831
472,472,1022,1022,6.89359 ,80.596756
473,473,1023,1023,47.107771 ,-101.352449
474,474,1025,1025,46.263781 ,8.696755
475,475,1029,1029,-23.26536 ,-45.892858
476,476,1035,1035,-3.20333 ,-52.20639
477,477,1036,1036,8.5 ,-11.5
478,478,1039,1039,23.504868 ,72.41884
479,479,1040,1040,47.449561 ,8.56496
480,480,1044,1044,37.09784 ,41.4322
481,481,1048,1048,33.5102 ,36.29128
482,482,1049,1049,8.5 ,-11.5
483,483,1052,1052,33.7208 ,-117.75168
484,484,1053,1053,40.558449 ,-8.413426
485,485,1057,1057,52.845879 ,8.040395
486,486,1058,1058,49.474632 ,8.509317
487,487,1059,1059,47.5253 ,18.993636
488,488,1060,1060,52.854463 ,-119.246012
489,489,1062,1062,52.388861 ,9.749965
490,490,1068,1068,46.762732 ,-56.177695
491,491,1070,1070,38.46806 ,106.27306
492,492,1075,1075,41.695095 ,2.509612
493,493,1077,1077,52.079298 ,4.354722
494,494,1079,1079,30.893878 ,-82.692347
495,495,1081,1081,48.944688 ,8.381103
496,496,1087,1087,35.679283 ,139.80956
497,497,1088,1088,55.835634 ,37.954136
498,498,1090,1090,25.029422 ,-77.361956
499,499,1092,1092,53.540602 ,14.552663
500,500,1093,1093,48.190028 ,16.351035
501,501,1094,1094,36.168268 ,-86.779651
502,502,1097,1097,13.007822 ,77.564494
503,503,1106,1106,30.632654 ,-88.073234
504,504,1108,1108,-26.672146 ,153.096088
505,505,1113,1113,35.609479 ,140.305566
506,506,1120,1120,8.5 ,-11.5
507,507,1127,1127,34.23314 ,-102.41075
508,508,1130,1130,8.5 ,-11.5
509,509,1136,1136,37.942583 ,23.645261
510,510,1137,1137,13.042322 ,77.529426
511,511,1142,1142,13.16667 ,-59.53333
512,512,1145,1145,39.322584 ,-76.608112
513,513,1150,1150,46 ,2
514,514,1152,1152,58.555202 ,26.712397
515,515,1153,1153,43.233655 ,-2.764133
516,516,1154,1154,-0.279479 ,-78.467519
517,517,1156,1156,53.785571 ,-3.046295
518,518,1160,1160,50.658549 ,6.694074
519,519,1161,1161,36.052257 ,-102.002399
520,520,1164,1164,22 ,-102.5
521,521,1166,1166,8.5 ,-11.5
522,522,1167,1167,40 ,-4
523,523,1170,1170,51.537422 ,-0.061001
524,524,1171,1171,-2.91673 ,104.7458
525,525,1174,1174,-34.57016 ,-58.450006
526,526,1184,1184,40.393715 ,-3.676087
527,527,1186,1186,29.88628 ,-95.494941
528,528,1187,1187,36.718612 ,-4.496911
529,529,1191,1191,54.155568 ,38.1775
530,530,1192,1192,14.18455 ,12.003467
531,531,1195,1195,44.693007 ,17.983485
532,532,1197,1197,42.167285 ,-8.68226
533,533,1198,1198,40 ,-4
534,534,1200,1200,42.861517 ,-8.557433
535,535,1201,1201,42.75508 ,-7.86621
536,536,1203,1203,40 ,-4
537,537,1208,1208,37.448582 ,-122.159292
538,538,1210,1210,43.323658 ,-8.344107
539,539,1211,1211,50.769652 ,34.328931
540,540,1214,1214,-23.504454 ,-46.851127
541,541,1219,1219,-37.7 ,145.18333
542,542,1220,1220,52.845879 ,8.040395
543,543,1221,1221,8.5 ,-11.5
544,544,1222,1222,-38.65333 ,178.00417
545,545,1224,1224,40.393715 ,-3.676087
546,546,1226,1226,29.88628 ,-95.494941
547,547,1227,1227,36.718612 ,-4.496911
548,548,1231,1231,54.155568 ,38.1775
549,549,1232,1232,14.18455 ,12.003467
550,550,1235,1235,44.693007 ,17.983485
551,551,1237,1237,42.167285 ,-8.68226
552,552,1238,1238,40 ,-4
553,553,1240,1240,42.861517 ,-8.557433
554,554,1241,1241,42.75508 ,-7.86621
555,555,1243,1243,40 ,-4
556,556,1248,1248,37.448582 ,-122.159292
557,557,1250,1250,43.323658 ,-8.344107
558,558,1251,1251,50.769652 ,34.328931
559,559,1254,1254,-23.504454 ,-46.851127
560,560,1259,1259,-37.7 ,145.18333
561,561,1260,1260,52.845879 ,8.040395
562,562,1261,1261,8.5 ,-11.5
563,563,1262,1262,-38.65333 ,178.00417
564,564,1266,1266,41.394306 ,2.152455
565,565,1268,1268,45.154542 ,-64.398833
566,566,1269,1269,22 ,-102.5
567,567,1272,1272,48.09918 ,-0.79292
568,568,1274,1274,59.2823 ,10.33004
569,569,1275,1275,39.64472 ,-94.73996
570,570,1277,1277,43.262211 ,-2.929884
571,571,1278,1278,38.010685 ,-3.369595
572,572,1279,1279,32.382808 ,-98.979716
573,573,1280,1280,41.94514 ,25.07868
574,574,1281,1281,51.453635 ,7.009404
575,575,1282,1282,32.60997 ,-110.765184
576,576,1283,1283,45.5867 ,5.16286
577,577,1284,1284,51.494938 ,7.283914
578,578,1285,1285,50.943134 ,13.622803
579,579,1286,1286,-26.828806 ,-65.208318
580,580,1287,1287,12.890333 ,80.227979
581,581,1288,1288,33.750038 ,-117.870493
582,582,1289,1289,39.983052 ,-0.038647
583,583,1290,1290,12.994539 ,77.708413
584,584,1293,1293,46.729274 ,8.209899
585,585,1295,1295,48.762973 ,2.309279
586,586,1296,1296,45.532798 ,-122.903233
587,587,1297,1297,52.507568 ,13.391332
588,588,1298,1298,12.832143 ,80.223782
589,589,1299,1299,12.9734 ,77.617014
590,590,1301,1301,55.749285 ,37.534031
591,591,1302,1302,37.782498 ,-122.391551
592,592,1303,1303,48.775682 ,11.452402
593,593,1304,1304,45.339841 ,-75.910723
594,594,1305,1305,45.344021 ,-75.919586
595,595,1306,1306,38.46806 ,106.27306
596,596,1307,1307,14.553266 ,121.025769
597,597,1308,1308,39.7511 ,-104.994634
598,598,1309,1309,-34.544027 ,-58.47231
599,599,1310,1310,29.961078 ,-81.340501
600,600,1313,1313,37.367721 ,-121.918154
601,601,1314,1314,45.525395 ,-122.685778
602,602,1315,1315,30.04479 ,-98.039313
603,603,1316,1316,53.380861 ,-2.222512
604,604,1317,1317,45.279722 ,-95.689865
605,605,1318,1318,43.645812 ,7.120973
606,606,1319,1319,52.22663 ,21.044896
607,607,1320,1320,52.498252 ,-2.002874
608,608,1321,1321,44.280484 ,-69.914615
609,609,1322,1322,45.324756 ,-75.835663
610,610,1323,1323,47.135482 ,7.236732
611,611,1325,1325,30.652175 ,-97.813532
612,612,1326,1326,42.300014 ,-71.350891
613,613,1327,1327,38.904135 ,-77.031033
614,614,1328,1328,15.760691 ,43.686232
615,615,1329,1329,47.852823 ,1.911113
616,616,1330,1330,37.385504 ,-121.972405
617,617,1331,1331,42.105852 ,-87.872413
618,618,1332,1332,48.036445 ,15.196504
619,619,1333,1333,-0.183979 ,-78.480385
620,620,1334,1334,40.393715 ,-3.676087
621,621,1335,1335,40.416024 ,-3.696213
622,622,1336,1336,40.454179 ,-3.700284
623,623,1339,1339,29.88628 ,-95.494941
624,624,1340,1340,40.440438 ,-3.787186
625,625,1341,1341,40 ,-4
626,626,1342,1342,36.718612 ,-4.496911
627,627,1345,1345,-23.52114 ,-46.645923
628,628,1352,1352,37.540601 ,-5.079589
629,629,1353,1353,47.504008 ,1.334011
630,630,1354,1354,12.4989 ,124.6377
631,631,1361,1361,54.155568 ,38.1775
632,632,1364,1364,28.147969 ,-15.428618
633,633,1367,1367,40.42526 ,-3.69063
634,634,1368,1368,40.531662 ,-3.637569
635,635,1370,1370,38.09032 ,-92.29267
636,636,1371,1371,14.18455 ,12.003467
637,637,1373,1373,41.311421 ,19.446037
638,638,1374,1374,17.403045 ,102.8047
639,639,1376,1376,43.451896 ,-3.871985
640,640,1378,1378,18.833333 ,-98
641,641,1382,1382,38.09032 ,-92.29267
642,642,1383,1383,40.445524 ,-3.656695
643,643,1384,1384,-22.984492 ,-43.223569
644,644,1388,1388,41.394306 ,2.152455
645,645,1389,1389,41.611129 ,0.6272
646,646,1391,1391,43.204083 ,5.493238
647,647,1392,1392,39.76 ,-98.5
648,648,1397,1397,-13.716985 ,-76.205805
649,649,1398,1398,26.407384 ,93.25513
650,650,1402,1402,42.243187 ,-122.779487
651,651,1407,1407,45.154542 ,-64.398833
652,652,1408,1408,-34.515653 ,-58.474343
653,653,1409,1409,8.983546 ,-79.521783
654,654,1410,1410,43.350186 ,-4.052434
655,655,1415,1415,51.450806 ,-1.047016
656,656,1417,1417,42.83333 ,12.83333
657,657,1419,1419,40.504968 ,-3.656605
658,658,1420,1420,43.36662 ,-5.86112
659,659,1422,1422,40 ,-4
660,660,1429,1429,39.91678 ,-75.38769
661,661,1430,1430,30.891251 ,77.779856
662,662,1431,1431,54.115002 ,19.399115
663,663,1432,1432,36.266557 ,6.488863
664,664,1433,1433,28.486359 ,-16.317929
665,665,1437,1437,46.180813 ,6.703048
666,666,1438,1438,41.648971 ,-4.713868
667,667,1439,1439,40.483359 ,-3.667923
668,668,1440,1440,18.500722 ,-69.953459
669,669,1442,1442,39.979214 ,-0.046983
670,670,1443,1443,40.553406 ,-3.615608
671,671,1445,1445,8.5 ,-11.5
672,672,1446,1446,25.663843 ,-100.219695
673,673,1451,1451,59.927468 ,40.396485
674,674,1455,1455,-12.162391 ,-76.997239
675,675,1457,1457,40.927641 ,-8.572243
676,676,1459,1459,40 ,-4
677,677,1461,1461,40 ,-4
678,678,1463,1463,51.24974 ,-124.16972
679,679,1470,1470,-15.244396 ,-40.24283
680,680,1473,1473,40 ,-4
681,681,1474,1474,53.13504 ,18.027379
682,682,1480,1480,34.51147 ,-110.079608
683,683,1481,1481,48.181161 ,11.585906
684,684,1483,1483,45.786731 ,4.813551
685,685,1484,1484,40 ,-4
686,686,1486,1486,42.83333 ,12.83333
687,687,1490,1490,50.845859 ,4.435921
688,688,1491,1491,22 ,-102.5
689,689,1493,1493,5.26176 ,-0.75897
690,690,1494,1494,50.135928 ,8.569683
691,691,1496,1496,46.768653 ,17.655604
692,692,1497,1497,24.433143 ,90.496538
693,693,1498,1498,43.045331 ,-9.246803
694,694,1500,1500,52.509626 ,13.40709
695,695,1502,1502,51.478049 ,-0.607207
696,696,1503,1503,31.459763 ,74.2486
697,697,1505,1505,52.505135 ,13.461874
698,698,1507,1507,48.14786 ,11.578642
699,699,1511,1511,44.396444 ,-71.4396
700,700,1513,1513,48.269423 ,16.410517
701,701,1515,1515,37.448582 ,-122.159292
702,702,1516,1516,37.553495 ,-122.306616
703,703,1520,1520,12.848311 ,79.705073
704,704,1521,1521,32.906443 ,-117.186099
705,705,1522,1522,60.16731 ,24.941812
706,706,1524,1524,39.4803 ,-97.64928
707,707,1525,1525,43.352308 ,-8.423072
708,708,1526,1526,40 ,-4
709,709,1527,1527,-41.239096 ,174.926308
710,710,1530,1530,-35.322407 ,149.164749
711,711,1531,1531,31.205963 ,16.583621
712,712,1532,1532,40 ,-4
713,713,1534,1534,41.17395 ,-7.052616
714,714,1536,1536,38.46806 ,106.27306
715,715,1537,1537,50.881401 ,4.28982
716,716,1538,1538,43.572319 ,3.941318
717,717,1540,1540,53.09043 ,8.774734
718,718,1542,1542,48.519302 ,7.741164
719,719,1544,1544,31.12129 ,-90.078142
720,720,1545,1545,42.063809 ,-88.145717
721,721,1546,1546,-36.829731 ,174.797538
722,722,1547,1547,-20.463137 ,-41.414873
723,723,1551,1551,33.925526 ,-84.481635
724,724,1553,1553,49.273889 ,-0.878056
725,725,1554,1554,40 ,-4
726,726,1555,1555,38.46806 ,106.27306
727,727,1556,1556,9.427095 ,49.002487
728,728,1560,1560,54.21247 ,-5.889132
729,729,1561,1561,47.308613 ,9.62993
730,730,1565,1565,53.375076 ,-2.187251
731,731,1568,1568,38.09032 ,-92.29267
732,732,1572,1572,50.876805 ,4.497067
733,733,1576,1576,48.162427 ,11.564124
734,734,1577,1577,29.553449 ,34.953718
735,735,1578,1578,50.04606 ,1.42079
736,736,1579,1579,40 ,-4
737,737,1580,1580,37.868645 ,-122.302421
738,738,1581,1581,25.54389 ,-103.41898
739,739,1582,1582,50.854279 ,4.418379
740,740,1584,1584,49.821724 ,5.855142
741,741,1590,1590,45.78374 ,11.87404
742,742,1593,1593,48.16667 ,15.08333
743,743,1594,1594,48.840092 ,2.237571
744,744,1595,1595,59.900838 ,30.396428
745,745,1596,1596,48.218463 ,16.405177
746,746,1597,1597,38.46806 ,106.27306
747,747,1601,1601,38.471754 ,-28.364256
748,748,1603,1603,48.849147 ,2.352669
749,749,1605,1605,55.611437 ,37.605819
750,750,1611,1611,41.006076 ,-73.906027
751,751,1612,1612,3.909429 ,11.526882
752,752,1614,1614,50.857585 ,5.809624
753,753,1617,1617,52.344268 ,4.830156
754,754,1618,1618,46.946512 ,7.434997
755,755,1622,1622,8.5 ,-11.5
756,756,1624,1624,60.163885 ,24.935282
757,757,1626,1626,45.415693 ,10.98522
758,758,1628,1628,-34.849563 ,138.581995
759,759,1632,1632,50.769652 ,34.328931
760,760,1640,1640,10.677156 ,-61.522084
761,761,1641,1641,43.570125 ,17.874871
762,762,1643,1643,37.441952 ,-122.161152
763,763,1646,1646,36.223189 ,43.992625
764,764,1647,1647,39.91678 ,-75.38769
765,765,1648,1648,53.566578 ,9.965491
766,766,1649,1649,40.30293 ,-111.663554
767,767,1650,1650,52.376507 ,4.905957
768,768,1651,1651,49.453758 ,8.517316
769,769,1652,1652,-7.437889 ,-70.028143
770,770,1653,1653,40 ,-4
771,771,1654,1654,48.88897 ,2.313819
772,772,1655,1655,35.662333 ,139.87401
773,773,1657,1657,51.961436 ,8.208913
774,774,1659,1659,40.172868 ,-76.310837
775,775,1661,1661,49.170979 ,-66.334046
776,776,1662,1662,8.5 ,-11.5
777,777,1665,1665,49.693844 ,6.330878
778,778,1666,1666,52.529601 ,-1.780968
779,779,1668,1668,9.598 ,138.1665
780,780,1670,1670,55.769161 ,37.574857
781,781,1672,1672,37.534811 ,126.998883
782,782,1673,1673,46.529949 ,6.600484
783,783,1675,1675,-8.89999 ,124.99999
784,784,1677,1677,60.440771 ,22.244519
785,785,1678,1678,43.43742 ,-79.712514
786,786,1679,1679,45.975839 ,2.250052
787,787,1682,1682,-26.891587 ,-49.085871
788,788,1685,1685,48.110578 ,11.450668
789,789,1686,1686,10.343655 ,-67.035133
790,790,1689,1689,24.929364 ,67.097507
791,791,1691,1691,38.46806 ,106.27306
792,792,1692,1692,24.34453 ,124.18698
793,793,1693,1693,47.451068 ,8.565125
794,794,1696,1696,48.087942 ,14.050627
795,795,1701,1701,60.260807 ,24.853574
796,796,1705,1705,48.841951 ,2.384812
797,797,1706,1706,34.94957 ,-81.93205
798,798,1709,1709,28.395889 ,77.032381
799,799,1710,1710,51.2274 ,4.401823
800,800,1712,1712,-34.623945 ,-58.427
801,801,1713,1713,39.904507 ,-86.029326
802,802,1714,1714,33.094636 ,44.522927
803,803,1715,1715,55.857808 ,48.819654
804,804,1716,1716,40.116466 ,-75.343233
805,805,1718,1718,-30.022338 ,22.362134
806,806,1720,1720,48.877368 ,2.330422
807,807,1721,1721,49.200641 ,-124.007214
808,808,1725,1725,2.79622 ,41.01212
809,809,1726,1726,48.829077 ,2.237703
810,810,1728,1728,-37.7 ,145.18333
811,811,1732,1732,25 ,45
812,812,1733,1733,-34.103417 ,139.891156
813,813,1735,1735,51.343116 ,70.667541
814,814,1739,1739,43.200247 ,-2.990351
815,815,1742,1742,-27.522166 ,-48.515293
816,816,1743,1743,30.209457 ,-95.75081
817,817,1746,1746,40.62976 ,-91.31515
818,818,1747,1747,48.367109 ,10.868422
819,819,1748,1748,42.712823 ,-73.664058
820,820,1753,1753,24.779856 ,120.996139
821,821,1756,1756,48.841691 ,2.242722
822,822,1757,1757,55.01774 ,8.435997
823,823,1758,1758,48.898193 ,2.291871
824,824,1760,1760,47.796439 ,9.624863
825,825,1762,1762,52.079298 ,4.354722
826,826,1764,1764,0.295234 ,32.537558
827,827,1768,1768,48.890614 ,2.255987
828,828,1770,1770,47.78367 ,-1.44763
829,829,1772,1772,60.165103 ,24.93999
830,830,1775,1775,50.933159 ,12.477682
831,831,1776,1776,47.23333 ,22.65
832,832,1778,1778,48.374404 ,10.932554
833,833,1781,1781,38.865328 ,-90.510674
834,834,1783,1783,38.46806 ,106.27306
835,835,1786,1786,40 ,-4
836,836,1787,1787,36.704301 ,-80.574791
837,837,1788,1788,51.049392 ,13.7217
838,838,1789,1789,38.46806 ,106.27306
839,839,1790,1790,48.067753 ,11.547123
840,840,1793,1793,50.943386 ,6.944463
841,841,1797,1797,22 ,-102.5
842,842,1802,1802,50.859841 ,11.902161
843,843,1805,1805,38.407383 ,42.016571
844,844,1809,1809,22 ,-102.5
845,845,1810,1810,39.6945 ,-8.13057
846,846,1812,1812,37.09784 ,41.4322
847,847,1813,1813,53.03771 ,-1.202889
848,848,1815,1815,48.916236 ,2.220048
849,849,1817,1817,22 ,-102.5
850,850,1819,1819,40 ,-4
851,851,1824,1824,52.845879 ,8.040395
852,852,1827,1827,-33.327956 ,115.659582
853,853,1828,1828,44.707992 ,9.057405
854,854,1830,1830,40 ,-4
855,855,1832,1832,43.621689 ,3.821468
856,856,1833,1833,43.295644 ,-1.980001
857,857,1837,1837,51.00755 ,5.58453
858,858,1838,1838,-24.594722 ,30.763056
859,859,1839,1839,43.440313 ,-3.858357
860,860,1840,1840,52.079298 ,4.354722
861,861,1841,1841,45.17805 ,5.86432
862,862,1843,1843,46.524702 ,3.577992
863,863,1846,1846,42.83333 ,12.83333
864,864,1850,1850,55.835634 ,37.954136
865,865,1852,1852,-10.5 ,105.66667
866,866,1853,1853,47.711794 ,6.946325
867,867,1855,1855,36.168268 ,-86.779651
868,868,1857,1857,25.133032 ,121.73923
869,869,1863,1863,25.029422 ,-77.361956
870,870,1867,1867,38.09032 ,-92.29267
871,871,1869,1869,48.389908 ,10.887757
872,872,1872,1872,-38.65333 ,178.00417
873,873,1873,1873,39.91678 ,-75.38769
874,874,1874,1874,45.78374 ,11.87404
875,875,1876,1876,0.106047 ,-67.440731
876,876,1885,1885,43.292373 ,-72.471077
877,877,1889,1889,-37.7 ,145.18333
878,878,1891,1891,25.029422 ,-77.361956
879,879,1893,1893,52.479242 ,13.499737
880,880,1894,1894,40.116466 ,-75.343233
881,881,1899,1899,49.000224 ,8.424453
882,882,1900,1900,39.85068 ,-104.915317
883,883,1904,1904,37.942583 ,23.645261
884,884,1907,1907,31.789619 ,-106.509553
885,885,1908,1908,40.376136 ,-3.641152
886,886,1909,1909,40 ,-4
887,887,1912,1912,46.560981 ,-1.399686
888,888,1916,1916,40.614225 ,128.688596
889,889,1920,1920,52.528308 ,13.315868
890,890,1921,1921,25.029422 ,-77.361956
891,891,1922,1922,8.5 ,-11.5
892,892,1923,1923,46 ,2
893,893,1928,1928,10.017998 ,-84.214526
894,894,1935,1935,-6.1351 ,106.843131
895,895,1936,1936,-17.508347 ,-149.772325
896,896,1938,1938,38.46806 ,106.27306
897,897,1940,1940,37.959557 ,23.735454
898,898,1945,1945,14.718301 ,-17.27781
899,899,1947,1947,-34.515653 ,-58.474343
900,900,1950,1950,8.919734 ,-79.593947
901,901,1951,1951,45.16667 ,15.5
902,902,1955,1955,8.5 ,-11.5
903,903,1956,1956,25.029422 ,-77.361956
904,904,1957,1957,37.540601 ,-5.079589
905,905,1961,1961,51.068049 ,13.779595
906,906,1963,1963,47.23333 ,22.65
907,907,1965,1965,8.5 ,-11.5
908,908,1966,1966,41.695095 ,2.509612
909,909,1967,1967,25 ,45
910,910,1970,1970,48.09918 ,-0.79292
911,911,1971,1971,43.262211 ,-2.929884
912,912,1972,1972,29.961078 ,-81.340501
913,913,1974,1974,29.88628 ,-95.494941
914,914,1975,1975,36.718612 ,-4.496911
915,915,1980,1980,12.4989 ,124.6377
916,916,1981,1981,54.155568 ,38.1775
917,917,1984,1984,51.279175 ,7.271162
918,918,1986,1986,43.292254 ,-1.985634
919,919,1988,1988,42.83333 ,12.83333
920,920,1989,1989,40 ,-4
921,921,1991,1991,40.483359 ,-3.667923
922,922,1992,1992,39.78373 ,-100.445882
923,923,2000,2000,49.799402 ,19.055565
924,924,2001,2001,47.345427 ,0.725971
925,925,2004,2004,51.068049 ,13.779595
926,926,2007,2007,45.286253 ,-73.265613
927,927,2009,2009,42.850252 ,-2.686108
928,928,2010,2010,48.110578 ,11.450668
929,929,2012,2012,-23.58715 ,-46.760297
930,930,2013,2013,40.62976 ,-91.31515
931,931,2015,2015,47.23333 ,22.65
932,932,2017,2017,32.701327 ,-109.892107
933,933,2020,2020,44.878856 ,17.304013
934,934,2021,2021,43.295644 ,-1.980001
935,935,2022,2022,43.440313 ,-3.858357
936,936,2030,2030,41.5 ,75
937,937,2031,2031,8.5 ,-11.5
938,938,2034,2034,29.961078 ,-81.340501
939,939,2035,2035,40.393715 ,-3.676087
940,940,2037,2037,36.718612 ,-4.496911
941,941,2041,2041,37.540601 ,-5.079589
942,942,2042,2042,12.4989 ,124.6377
943,943,2047,2047,14.718301 ,-17.27781
944,944,2049,2049,43.204083 ,5.493238
945,945,2053,2053,40.504968 ,-3.656605
946,946,2054,2054,40 ,-4
947,947,2056,2056,28.486359 ,-16.317929
948,948,2058,2058,56.332119 ,28.896963
949,949,2059,2059,25.045119 ,121.57907
950,950,2060,2060,-34.588279 ,-58.435927
